indicateur_id,nom_indicateur,nom_origine,theme,definition,unite,source,annee,statut,table_pg,mode_stockage,colonne_valeur,filtre_indicateur,colonne_territoire,libelle_court,secteur
301,plages_evolution_total 2024,plages_evolution_total 2024,infrastructure,"plages_evolution_total 2024. Thème : infrastructure. [Traçabilité : origine probable, valeurs non recoupées.]",,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 23 — Environnement, tableaux 23-32 à 23-34.",2024,actif,infrastructure_cleaned_evolution_du_nombre_de_plages_par_reg_3,long,valeur,plages_evolution_total 2024,territoire_id,plages_evolution_total 2024,non cartographiable
302,Mouvements des avions selon les a rop — total,total_general,infrastructure,"Mouvements des avions selon les a rop — total. Thème : infrastructure. [Traçabilité : Annuaire HCP, chapitre 8 Transport. DONNÉES INCOMPLÈTES — couverture partielle, à ne pas utiliser pour un classement.]",nombre,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 8 — Transport, tableau 23 (ONDA).",2024,actif,infrastructure_cleaned_mouvements_des_avions_selon_les_a_rop,long,valeur,total_general,territoire_id,Mouvements d'avions — total,hors secteur
303,trafic_commercial,trafic_commercial,infrastructure,"trafic_commercial. Thème : infrastructure. [Traçabilité : Annuaire HCP, chapitre 8 Transport. DONNÉES INCOMPLÈTES — couverture partielle, à ne pas utiliser pour un classement.]",nombre,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 8 — Transport, tableau 23 (ONDA).",2024,actif,infrastructure_cleaned_mouvements_des_avions_selon_les_a_rop,long,valeur,trafic_commercial,territoire_id,Mouvements d'avions — trafic commercial,hors secteur
304,trafic_non_commercial,trafic_non_commercial,infrastructure,"trafic_non_commercial. Thème : infrastructure. [Traçabilité : Annuaire HCP, chapitre 8 Transport. DONNÉES INCOMPLÈTES — couverture partielle, à ne pas utiliser pour un classement.]",nombre,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 8 — Transport, tableau 23 (ONDA).",2024,actif,infrastructure_cleaned_mouvements_des_avions_selon_les_a_rop,long,valeur,trafic_non_commercial,territoire_id,Mouvements d'avions — trafic non commercial,hors secteur
305,routes_nationales_dont_revetues_km,routes_nationales_dont_revetues_km,infrastructure,routes_nationales_dont_revetues_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_nationales_dont_revetues_km,territoire_id,routes_nationales_dont_revetues_km,non cartographiable
306,routes_nationales_total_km,routes_nationales_total_km,infrastructure,routes_nationales_total_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_nationales_total_km,territoire_id,routes_nationales_total_km,non cartographiable
307,routes_provinciales_dont_revetues_km,routes_provinciales_dont_revetues_km,infrastructure,routes_provinciales_dont_revetues_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_provinciales_dont_revetues_km,territoire_id,routes_provinciales_dont_revetues_km,non cartographiable
308,routes_provinciales_total_km,routes_provinciales_total_km,infrastructure,routes_provinciales_total_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_provinciales_total_km,territoire_id,routes_provinciales_total_km,non cartographiable
309,routes_regionales_dont_revetues_km,routes_regionales_dont_revetues_km,infrastructure,routes_regionales_dont_revetues_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_regionales_dont_revetues_km,territoire_id,routes_regionales_dont_revetues_km,non cartographiable
310,routes_regionales_total_km,routes_regionales_total_km,infrastructure,routes_regionales_total_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_longueur_2024,long,valeur,routes_regionales_total_km,territoire_id,routes_regionales_total_km,non cartographiable
311,autoroutes_km,autoroutes_km,infrastructure,autoroutes_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,autoroutes_km,territoire_id,Autoroutes,Conditions de vie
312,niveau_fragilite_transport,niveau_fragilite_transport,infrastructure,"Score heuristique d'accessibilité routière (plus il est élevé, plus le territoire paraît fragile : peu d'autoroute, poids fort des routes provinciales, revêtement plus faible). ATTENTION : ce n'est PAS un indicateur officiel. Conservé à titre exploratoire uniquement.",,"NON OFFICIEL — score heuristique construit par l'auteure du jeu de données, et non une statistique publiée. À ne pas présenter comme une donnée source.",2024,non_officiel,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,niveau_fragilite_transport,territoire_id,niveau_fragilite_transport,retiré
313,part_autoroute_pct_du_reseau,part_autoroute_pct_du_reseau,infrastructure,part_autoroute_pct_du_reseau. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],%,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,part_autoroute_pct_du_reseau,territoire_id,Part des autoroutes dans le réseau,calculé par le pipeline
314,part_routes_provinciales_pct,part_routes_provinciales_pct,infrastructure,part_routes_provinciales_pct. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],%,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,part_routes_provinciales_pct,territoire_id,Part des routes provinciales,calculé par le pipeline
315,reseau_revetu_km,reseau_revetu_km,infrastructure,reseau_revetu_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,reseau_revetu_km,territoire_id,Réseau revêtu,calculé par le pipeline
316,reseau_total_km,reseau_total_km,infrastructure,reseau_total_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,reseau_total_km,territoire_id,Réseau routier total,calculé par le pipeline
317,routes_nationales_km,routes_nationales_km,infrastructure,routes_nationales_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,routes_nationales_km,territoire_id,Routes nationales,Conditions de vie
318,routes_provinciales_km,routes_provinciales_km,infrastructure,routes_provinciales_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,routes_provinciales_km,territoire_id,Routes provinciales,Conditions de vie
319,routes_regionales_km,routes_regionales_km,infrastructure,routes_regionales_km. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],km,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,routes_regionales_km,territoire_id,Routes régionales,Conditions de vie
320,score_fragilite_transport,score_fragilite_transport,infrastructure,"Score heuristique d'accessibilité routière (plus il est élevé, plus le territoire paraît fragile : peu d'autoroute, poids fort des routes provinciales, revêtement plus faible). ATTENTION : ce n'est PAS un indicateur officiel. Conservé à titre exploratoire uniquement.",,"NON OFFICIEL — score heuristique construit par l'auteure du jeu de données, et non une statistique publiée. À ne pas présenter comme une donnée source.",2024,non_officiel,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,score_fragilite_transport,territoire_id,score_fragilite_transport,retiré
321,taux_revetement_pct,taux_revetement_pct,infrastructure,taux_revetement_pct. Thème : infrastructure. [Traçabilité : source HCP DR-TTA confirmée par la feuille de métadonnées du fichier d'origine.],%,"Direction Régionale du HCP Tanger-Tétouan-Al Hoceïma, figure « Réseau routier et autoroutier (en km) selon les préfectures/provinces, 2024 ». Niveau province — ventilation absente de l'Annuaire national, qui s'arrête à la région.",2024,actif,infrastructure_cleaned_routes_2024_routes_provinces_2024,long,valeur,taux_revetement_pct,territoire_id,Taux de revêtement du réseau,calculé par le pipeline
322,electricite_ventes_distributeur_2022,electricite_ventes_distributeur_2022,infrastructure,electricite_ventes_distributeur_2022. Thème : infrastructure. [Traçabilité : vérifié : valeurs 2023 et 2022 identiques à l'Annuaire 2024 ; l'année 2024 provient de l'édition 2025.],,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 5 — Énergie et Eau, tableaux 7 et 9.",2022-2024,actif,infrastructure_electricite_ventes_distributeurs,long,valeur,electricite_ventes_distributeur_2022,territoire_id,Ventes d'électricité par distributeur (2022),hors secteur
323,electricite_ventes_distributeur_2023,electricite_ventes_distributeur_2023,infrastructure,electricite_ventes_distributeur_2023. Thème : infrastructure. [Traçabilité : vérifié : valeurs 2023 et 2022 identiques à l'Annuaire 2024 ; l'année 2024 provient de l'édition 2025.],,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 5 — Énergie et Eau, tableaux 7 et 9.",2022-2024,actif,infrastructure_electricite_ventes_distributeurs,long,valeur,electricite_ventes_distributeur_2023,territoire_id,Ventes d'électricité par distributeur (2023),hors secteur
324,electricite_ventes_distributeur_2024,electricite_ventes_distributeur_2024,infrastructure,electricite_ventes_distributeur_2024. Thème : infrastructure. [Traçabilité : vérifié : valeurs 2023 et 2022 identiques à l'Annuaire 2024 ; l'année 2024 provient de l'édition 2025.],,"Annuaire Statistique du Maroc (HCP). https://www.hcp.ma/downloads/Annuaire-Statistique-du-Maroc-format-Excel_t22392.html Chapitre 5 — Énergie et Eau, tableaux 7 et 9.",2022-2024,actif,infrastructure_electricite_ventes_distributeurs,long,valeur,electricite_ventes_distributeur_2024,territoire_id,Ventes d'électricité par distributeur (2024),hors secteur
